,FileName,Label,ClassName
928,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_031.jpg,3,Oyster
929,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_039.jpg,3,Oyster
930,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_034.jpg,3,Oyster
931,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_033.jpg,3,Oyster
932,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_032.jpg,3,Oyster
933,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_037.jpg,3,Oyster
934,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_042.jpg,3,Oyster
935,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_036.jpg,3,Oyster
936,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_043.jpg,3,Oyster
937,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_047.jpg,3,Oyster
938,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_048.jpg,3,Oyster
939,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_053.jpg,3,Oyster
940,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_045.jpg,3,Oyster
941,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_064.jpg,3,Oyster
942,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_055.jpg,3,Oyster
943,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_057.jpg,3,Oyster
944,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_056.jpg,3,Oyster
945,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_060.jpg,3,Oyster
946,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_059.jpg,3,Oyster
947,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_062.jpg,3,Oyster
948,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_065.jpg,3,Oyster
949,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_067.jpg,3,Oyster
950,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_074.jpg,3,Oyster
951,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_072.jpg,3,Oyster
952,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_076.jpg,3,Oyster
953,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_075.jpg,3,Oyster
954,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_071.jpg,3,Oyster
955,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_070.jpg,3,Oyster
956,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_069.jpg,3,Oyster
957,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_077.jpg,3,Oyster
958,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_087.jpg,3,Oyster
959,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_082.jpg,3,Oyster
960,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_083.jpg,3,Oyster
961,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_080.jpg,3,Oyster
962,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_081.jpg,3,Oyster
963,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_078.jpg,3,Oyster
964,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_084.jpg,3,Oyster
965,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_098.jpg,3,Oyster
966,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_089.jpg,3,Oyster
967,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_096.jpg,3,Oyster
968,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_090.jpg,3,Oyster
969,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_099.jpg,3,Oyster
970,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_097.jpg,3,Oyster
971,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_100.jpg,3,Oyster
972,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_101.jpg,3,Oyster
973,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_102.jpg,3,Oyster
974,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_105.jpg,3,Oyster
975,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_106.jpg,3,Oyster
976,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_107.jpg,3,Oyster
977,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_111.jpg,3,Oyster
978,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_103.jpg,3,Oyster
979,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_110.jpg,3,Oyster
980,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_104.jpg,3,Oyster
981,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_108.jpg,3,Oyster
982,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_114.jpg,3,Oyster
983,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_116.jpg,3,Oyster
984,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_119.jpg,3,Oyster
985,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_123.jpg,3,Oyster
986,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_121.jpg,3,Oyster
987,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_122.jpg,3,Oyster
988,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_125.jpg,3,Oyster
989,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_126.jpg,3,Oyster
990,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_131.jpg,3,Oyster
991,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_127.jpg,3,Oyster
992,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_129.jpg,3,Oyster
993,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_134.jpg,3,Oyster
994,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_133.jpg,3,Oyster
995,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_135.jpg,3,Oyster
996,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_136.jpg,3,Oyster
997,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_137.jpg,3,Oyster
998,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_146.jpg,3,Oyster
999,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_142.jpg,3,Oyster
1000,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_139.jpg,3,Oyster
1001,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_138.jpg,3,Oyster
1002,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_144.jpg,3,Oyster
1003,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_148.jpg,3,Oyster
1004,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_154.jpg,3,Oyster
1005,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_157.jpg,3,Oyster
1006,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_159.jpg,3,Oyster
1007,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_160.jpg,3,Oyster
1008,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_163.jpg,3,Oyster
1009,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_161.jpg,3,Oyster
1010,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_162.jpg,3,Oyster
1011,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_168.jpg,3,Oyster
1012,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_166.jpg,3,Oyster
1013,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_167.jpg,3,Oyster
1014,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_171.jpg,3,Oyster
1015,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_164.jpg,3,Oyster
1016,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_172.jpg,3,Oyster
1017,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_173.jpg,3,Oyster
1018,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_174.jpg,3,Oyster
1019,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_175.jpg,3,Oyster
1020,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_182.jpg,3,Oyster
1021,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_179.jpg,3,Oyster
1022,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_180.jpg,3,Oyster
1023,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_181.jpg,3,Oyster
1024,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_176.jpg,3,Oyster
1025,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_178.jpg,3,Oyster
1026,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_187.jpg,3,Oyster
1027,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_190.jpg,3,Oyster
1028,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_185.jpg,3,Oyster
1029,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_188.jpg,3,Oyster
1030,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_189.jpg,3,Oyster
1031,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_194.jpg,3,Oyster
1032,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_192.jpg,3,Oyster
1033,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_191.jpg,3,Oyster
1034,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_193.jpg,3,Oyster
1035,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_201.jpg,3,Oyster
1036,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_196.jpg,3,Oyster
1037,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_197.jpg,3,Oyster
1038,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_203.jpg,3,Oyster
1039,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_200.jpg,3,Oyster
1040,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_205.jpg,3,Oyster
1041,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_204.jpg,3,Oyster
1042,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_199.jpg,3,Oyster
1043,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_206.jpg,3,Oyster
1044,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_209.jpg,3,Oyster
1045,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_211.jpg,3,Oyster
1046,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_216.jpg,3,Oyster
1047,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_212.jpg,3,Oyster
1048,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_214.jpg,3,Oyster
1049,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_210.jpg,3,Oyster
1050,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_207.jpg,3,Oyster
1051,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_215.jpg,3,Oyster
1052,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_217.jpg,3,Oyster
1053,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_218.jpg,3,Oyster
1054,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_219.jpg,3,Oyster
1055,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_224.jpg,3,Oyster
1056,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_221.jpg,3,Oyster
1057,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_220.jpg,3,Oyster
1058,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_223.jpg,3,Oyster
1059,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_222.jpg,3,Oyster
1060,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_226.jpg,3,Oyster
1061,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_229.jpg,3,Oyster
1062,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_231.jpg,3,Oyster
1063,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_235.jpg,3,Oyster
1064,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_240.jpg,3,Oyster
1065,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_238.jpg,3,Oyster
1066,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_236.jpg,3,Oyster
1067,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_242.jpg,3,Oyster
1068,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_241.jpg,3,Oyster
1069,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_244.jpg,3,Oyster
1070,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_243.jpg,3,Oyster
1071,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_245.jpg,3,Oyster
1072,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_251.jpg,3,Oyster
1073,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_248.jpg,3,Oyster
1074,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_252.jpg,3,Oyster
1075,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_250.jpg,3,Oyster
1076,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_249.jpg,3,Oyster
1077,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_246.jpg,3,Oyster
1078,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_253.jpg,3,Oyster
1079,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_262.jpg,3,Oyster
1080,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_260.jpg,3,Oyster
1081,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_258.jpg,3,Oyster
1082,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_259.jpg,3,Oyster
1083,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_257.jpg,3,Oyster
1084,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_263.jpg,3,Oyster
1085,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_254.jpg,3,Oyster
1086,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_271.jpg,3,Oyster
1087,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_266.jpg,3,Oyster
1088,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_270.jpg,3,Oyster
1089,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_268.jpg,3,Oyster
1090,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_265.jpg,3,Oyster
1091,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_267.jpg,3,Oyster
1092,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_274.jpg,3,Oyster
1093,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_272.jpg,3,Oyster
1094,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_276.jpg,3,Oyster
1095,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_283.jpg,3,Oyster
1096,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_279.jpg,3,Oyster
1097,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_285.jpg,3,Oyster
1098,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_280.jpg,3,Oyster
1099,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_278.jpg,3,Oyster
1100,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_282.jpg,3,Oyster
1101,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_284.jpg,3,Oyster
1102,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_289.jpg,3,Oyster
1103,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_287.jpg,3,Oyster
1104,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_294.jpg,3,Oyster
1105,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_295.jpg,3,Oyster
1106,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_290.jpg,3,Oyster
1107,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_296.jpg,3,Oyster
1108,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_291.jpg,3,Oyster
1109,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_293.jpg,3,Oyster
1110,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_305.jpg,3,Oyster
1111,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_306.jpg,3,Oyster
1112,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_308.jpg,3,Oyster
1113,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_300.jpg,3,Oyster
1114,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_301.jpg,3,Oyster
1115,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_309.jpg,3,Oyster
1116,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_310.jpg,3,Oyster
1117,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_317.jpg,3,Oyster
1118,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_314.jpg,3,Oyster
1119,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_312.jpg,3,Oyster
1120,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_315.jpg,3,Oyster
1121,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_313.jpg,3,Oyster
1122,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_316.jpg,3,Oyster
1123,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_319.jpg,3,Oyster
1124,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_320.jpg,3,Oyster
1125,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_325.jpg,3,Oyster
1126,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_322.jpg,3,Oyster
1127,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_321.jpg,3,Oyster
1128,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_324.jpg,3,Oyster
1129,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_328.jpg,3,Oyster
1130,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_326.jpg,3,Oyster
1131,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_341.jpg,3,Oyster
1132,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_338.jpg,3,Oyster
1133,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_332.jpg,3,Oyster
1134,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_337.jpg,3,Oyster
1135,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_334.jpg,3,Oyster
1136,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_335.jpg,3,Oyster
1137,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_342.jpg,3,Oyster
1138,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_343.jpg,3,Oyster
1139,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_349.jpg,3,Oyster
1140,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_346.jpg,3,Oyster
1141,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_353.jpg,3,Oyster
1142,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_347.jpg,3,Oyster
1143,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_348.jpg,3,Oyster
1144,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_351.jpg,3,Oyster
1145,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_352.jpg,3,Oyster
1146,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_354.jpg,3,Oyster
1147,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_358.jpg,3,Oyster
1148,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_360.jpg,3,Oyster
1149,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_364.jpg,3,Oyster
1150,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_362.jpg,3,Oyster
1151,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_361.jpg,3,Oyster
1152,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_363.jpg,3,Oyster
1153,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_357.jpg,3,Oyster
1154,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_367.jpg,3,Oyster
1155,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_368.jpg,3,Oyster
1156,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_371.jpg,3,Oyster
1157,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_369.jpg,3,Oyster
1158,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_366.jpg,3,Oyster
1159,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_370.jpg,3,Oyster
1160,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_375.jpg,3,Oyster
1161,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_376.jpg,3,Oyster
1162,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_374.jpg,3,Oyster
1163,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_379.jpg,3,Oyster
1164,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_382.jpg,3,Oyster
1165,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_387.jpg,3,Oyster
1166,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_381.jpg,3,Oyster
1167,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_380.jpg,3,Oyster
1168,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_385.jpg,3,Oyster
1169,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_384.jpg,3,Oyster
1170,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_390.jpg,3,Oyster
1171,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_389.jpg,3,Oyster
1172,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_392.jpg,3,Oyster
1173,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_399.jpg,3,Oyster
1174,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_391.jpg,3,Oyster
1175,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_393.jpg,3,Oyster
1176,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_395.jpg,3,Oyster
1177,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_394.jpg,3,Oyster
1178,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_400.jpg,3,Oyster
1179,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_398.jpg,3,Oyster
1180,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_403.jpg,3,Oyster
1181,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_401.jpg,3,Oyster
1182,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_407.jpg,3,Oyster
1183,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_402.jpg,3,Oyster
1184,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_406.jpg,3,Oyster
1185,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_405.jpg,3,Oyster
1186,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_411.jpg,3,Oyster
1187,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_410.jpg,3,Oyster
1188,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_408.jpg,3,Oyster
1189,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_412.jpg,3,Oyster
1190,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_414.jpg,3,Oyster
1191,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_419.jpg,3,Oyster
1192,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Oyster/pic_416.jpg,3,Oyster
